companies,commentsCount,hitsCount,likes
белгазпромбанк,14.75,632.5,19.75
белмедпрепараты,16.5,3267.5,79.5
белтелеком,21.857142857142858,3086.0714285714284,33.357142857142854
белтелерадиокомпания,28.61111111111111,4045.1666666666665,83.44444444444444
бест,64.55555555555556,12688.444444444445,51.666666666666664
би-би,31.2,5209.06,90.54
бизнес молодость,39.5,10915.0,30.5
бинбанк,20.68421052631579,3924.5263157894738,33.31578947368421
боско,18.714285714285715,6070.857142857143,27.428571428571427
брайс,21.464285714285715,8631.107142857143,81.85714285714286
бристоль,29.586206896551722,7649.9655172413795,68.65517241379311
бтк,72.66666666666667,4880.666666666667,62.0
бугурт,8.363636363636363,3611.181818181818,329.0
бука,42.8,7863.84,57.88
буквоед,25.428571428571427,2052.1428571428573,20.142857142857142
буревестник,21.28,10437.64,43.0
бюрократ,6.0,3085.6666666666665,58.0
ввс,25.836111111111112,6334.794444444445,63.02777777777778
ведомости,36.85511982570806,7787.806100217865,39.96187363834423
вектор,38.45945945945946,9915.202702702703,98.33783783783784
винк,18.5,4610.0,34.5
винс,19.11764705882353,8728.088235294117,54.205882352941174
вит,34.42857142857143,3045.285714285714,43.285714285714285
вита,58.63636363636363,8491.727272727272,55.09090909090909
вкусвилл,80.52083333333333,6311.979166666667,155.5625
вог,15.333333333333334,1434.7777777777778,79.0
вокруг света,77.0,8132.666666666667,60.666666666666664
вольт,58.166666666666664,9580.833333333334,43.166666666666664
вольтаж,159.0,17403.5,50.0
ворлдскиллс россия,12.333333333333334,3726.6666666666665,10.333333333333334
втб,37.94402985074627,8720.869402985074,60.05597014925373
втк,7.2,4542.0,230.0
вциом,49.73684210526316,6250.0526315789475,43.00657894736842
вымпел,38.81818181818182,7957.636363636364,61.21212121212121
вэб.рф,21.65,3284.65,27.6
газ,29.464285714285715,6608.678571428572,54.107142857142854
газета,38.68807339449541,8742.894495412844,53.137614678899084
газпромбанк,36.64,4286.8,20.44
гамма,25.571428571428573,10240.142857142857,55.285714285714285
генерация,21.58823529411765,2780.4117647058824,52.8235294117647
геркулес,13.333333333333334,5366.555555555556,47.77777777777778
гермес,24.0,10428.7,61.3
гисметео,5.636363636363637,1323.590909090909,9.181818181818182
главгосэкспертиза россии,33.666666666666664,5512.0,116.33333333333333
глонасс,26.728813559322035,6920.830508474576,27.915254237288135
глория,35.266666666666666,7897.8,40.06666666666667
гольфстрим,30.727272727272727,4425.272727272727,66.72727272727273
горэлектротранс,17.625,7916.0,55.375
гранит,37.55555555555556,7010.555555555556,43.111111111111114
гринпис,36.27777777777778,6697.138888888889,47.611111111111114
гриф,42.0,11930.666666666666,115.66666666666667
гродно азот,23.176470588235293,2702.176470588235,194.26470588235293
гудвилл,4.4,2594.6,110.0
двк,16.5,4158.1,26.1
делимобиль,22.22222222222222,6119.355555555556,29.4
деловой петербург,42.2962962962963,12653.444444444445,55.44444444444444
дикси,45.36842105263158,10606.368421052632,87.59649122807018
дом.рф,21.6,3002.4,123.4
дымов,51.125,8846.625,39.25
евросеть,23.605263157894736,3806.842105263158,23.105263157894736
жизньмарт,51.0,13646.0,47.25
ивц,12.833333333333334,26774.333333333332,77.66666666666667
игромания,32.8235294117647,18113.235294117647,174.35294117647058
известия,34.69827586206897,7399.413793103448,70.54022988505747
икар,22.941176470588236,6121.588235294118,28.647058823529413
имхонет,21.25,4429.25,30.5
инвест,26.512820512820515,4504.358974358975,42.256410256410255
инвитро,81.25,9278.625,76.5
ингосстрах,11.285714285714286,1911.0,11.714285714285714
инок,41.666666666666664,5186.666666666667,28.0
интеграл,29.285714285714285,11235.857142857143,53.285714285714285
интерфакс,38.44505928853755,6648.436363636363,42.37549407114624
инфосистемы джет,8.777777777777779,1662.0,38.22222222222222
инфотекс,95.66666666666667,21899.333333333332,51.666666666666664
итс,33.3125,4616.75,24.9375
камаз,36.15384615384615,9116.576923076924,38.5
камов,29.0,4793.0,41.0
канобу,57.0,14756.73076923077,50.96153846153846
кант,26.76923076923077,5446.384615384615,23.923076923076923
карусель,45.05263157894737,6571.9473684210525,35.75438596491228
каустик,5.5,815.0,37.0
каучук,11.666666666666666,1431.111111111111,101.22222222222223
квант,13.25,3052.9375,71.3125
киевстар,45.18181818181818,5591.545454545455,25.545454545454547
киномакс,34.5625,7040.25,48.75
клевер,19.565217391304348,9797.0,49.52173913043478
комитет,40.60776699029126,5562.3864077669905,62.772815533980584
коммерсантъ,37.086342229199374,6783.628728414443,49.797488226059656
комсомольская правда,15.916666666666666,2884.3333333333335,23.333333333333332
комфортел,30.5,5448.0,25.0
конти,37.53846153846154,6097.538461538462,173.76923076923077
копейка,48.77777777777778,3117.3333333333335,51.111111111111114
космо,22.555555555555557,3985.777777777778,41.22222222222222
кофемания,37.785714285714285,10497.0,41.42857142857143
красная поляна,26.6,1160.6,9.8
крок,17.0,3984.75,31.916666666666668
ктс,35.0,9367.0,42.0
лабиринт,52.67857142857143,13367.67857142857,197.42857142857142
лаборатория касперского,32.61666666666667,9119.866666666667,36.53333333333333
ладога,27.8,4995.8,49.1
ладья,11.333333333333334,3854.5,180.55555555555554
лазурит,18.307692307692307,2676.153846153846,288.3076923076923
лайфхакер,27.0,15030.0,50.666666666666664
ланит,16.294117647058822,4310.823529411765,608.7647058823529
левенгук,18.571428571428573,2379.8571428571427,88.0
лекси,111.75,35704.25,76.5
лента,45.497142857142855,15161.208571428571,65.58857142857143
лентач,45.59,14421.59,46.94
ленфильм,15.35,4669.8,66.8
ленэнерго,39.61538461538461,3674.3846153846152,130.23076923076923
леруа мерлен,62.32,11396.08,63.08
ликей,16.272727272727273,3223.7272727272725,292.8181818181818
линус,72.3529411764706,13638.64705882353,67.94117647058823
литрес,13.89655172413793,3900.9310344827586,19.551724137931036
логомашина,80.375,3488.625,20.375
лофт проект,6.666666666666667,2037.8333333333333,48.5
лукойл,17.45,4033.6833333333334,41.25
люксор,44.625,10449.25,38.25
м.видео,41.59574468085106,8670.063829787234,30.0531914893617
м3,38.4,3299.8,29.266666666666666
магнит,28.776315789473685,4216.355263157895,27.276315789473685
магнолия,16.6,3591.45,157.75
мади,15.181818181818182,4230.454545454545,35.90909090909091
максимателеком,28.612903225806452,8123.258064516129,33.645161290322584
малика,8.952380952380953,2698.095238095238,23.238095238095237
марвел-дистрибуция,73.5,44869.5,66.5
мегастрой,162.0,27104.0,245.0
медиаликс,64.4,21843.6,36.2
медиалогия,32.38095238095238,11841.52380952381,45.333333333333336
межрегионгаз,10.0,2484.75,37.5
металлоинвест,24.5,4171.0,30.25
метровагонмаш,26.75,6331.375,14.875
метрополис,31.375,7220.3125,35.4375
метрострой,14.714285714285714,4288.285714285715,24.428571428571427
микоян,14.11111111111111,1348.6296296296296,258.3333333333333
минобороны,42.51631701631702,7696.786713286713,68.37529137529137
мираторг,74.66666666666667,8330.333333333334,41.0
миэль,23.0,465.0,11.5
мкб,30.869565217391305,7027.521739130435,33.04347826086956
мкс,26.105820105820104,4644.437389770723,58.483245149911816
могучие утки,8.0,2875.0,24.333333333333332
модульбанк,9.0,4298.0,32.4
монетка,59.2,14659.6,46.8
московский комсомолец,60.10526315789474,11574.368421052632,51.10526315789474
мособлгаз,38.2,3466.8,149.2
мосфильм,29.45,6004.2,43.5
мосэнергосбыт,17.2,3052.0,19.0
мтс,33.8235294117647,6524.66862745098,65.70196078431373
муз-тв,10.333333333333334,651.8333333333334,67.0
мульти,41.285714285714285,8567.285714285714,24.142857142857142
наки,81.64516129032258,8625.935483870968,186.32258064516128
нафтан,22.0,1518.6923076923076,15.615384615384615
нева,25.0,14579.722222222223,30.27777777777778
невафильм,28.333333333333332,4687.666666666667,66.33333333333333
нейрон,3.0,910.3333333333334,20.666666666666668
необит,95.66666666666667,10565.0,116.0
нлмк,29.25,5847.25,27.0
новатэк,20.444444444444443,4755.888888888889,42.666666666666664
новая газета,38.791666666666664,7947.916666666667,118.47916666666667
норникель,42.035714285714285,6318.571428571428,45.07142857142857
нпс,15.285714285714286,2499.4285714285716,18.142857142857142
нспк,68.1875,8313.875,33.6875
нтв,46.764411027568926,12610.30827067669,59.11278195488722
нутритек,9.88888888888889,1179.7777777777778,126.88888888888889
одноклассники,44.837150127226465,9210.862595419847,51.959287531806616
октавиан,21.0,6943.555555555556,47.77777777777778
омнибус,25.666666666666668,627.6666666666666,5.333333333333333
оптима,32.833333333333336,6234.0,139.66666666666666
орбита,31.533333333333335,4001.0,34.86666666666667
ордер,33.0,17771.1,99.3
орион,16.458333333333332,4384.166666666667,34.25
орлан,23.6,5506.55,55.65
остров мечты,175.0,51599.0,129.0
осьминожка,8.714285714285714,2052.5714285714284,25.142857142857142
очаково,2.0,145.0,2.25
ощадбанк,11.5,8507.5,22.75
павлик,28.46153846153846,1213.1538461538462,158.6153846153846
панавто,30.5,7668.0,28.5
парацельс,34.0,7944.571428571428,72.42857142857143
партнер,38.6875,5597.875,50.125
первый канал,12.666666666666666,3715.6666666666665,37.0
перекрёсток,51.30769230769231,11341.307692307691,27.974358974358974
перспектива,32.96875,4998.3125,177.28125
петрович,4.331360946745562,1351.0,12.940828402366863
пик,25.791666666666668,7918.315476190476,72.1547619047619
пикабу,50.53237410071942,24420.93165467626,153.6978417266187
пиком,37.15,6709.15,89.8
пилигрим,81.05882352941177,12235.35294117647,43.411764705882355
пкб,16.9,6020.7,49.7
позитроника,9.875,2516.5,27.5
полдень,38.42857142857143,1821.7142857142858,23.285714285714285
полиметалл,4.0,1078.3333333333333,13.0
полюс,13.75,4917.5,35.25
почта банк,38.166666666666664,14278.333333333334,38.333333333333336
почта россии,26.17721518987342,6247.772151898735,34.59493670886076
профит,37.705882352941174,1741.0,24.176470588235293
псб,26.666666666666668,6672.333333333333,15.833333333333334
пульс,11.86111111111111,3310.5555555555557,27.02777777777778
пятёрочка,67.73529411764706,15071.14705882353,56.38235294117647
радио россии,32.5,7932.125,86.375
райффайзенбанк,30.76923076923077,4729.038461538462,21.846153846153847
раэк,49.3125,11269.25,55.875
рбк,40.322895277207394,7188.415297741273,50.64989733059548
ргсу,21.22222222222222,2257.1111111111113,55.27777777777778
респект,18.130434782608695,1661.5652173913043,153.56521739130434
ресторатор,83.5625,25538.75,63.6875
риза,12.0,6803.75,36.0
ркц,30.875,4798.5,37.25
роза хутор,21.27777777777778,4668.388888888889,21.0
рокетбанк,56.184615384615384,16238.23076923077,47.38461538461539
роллтон,12.285714285714286,5437.285714285715,63.42857142857143
рольф,43.5,31178.666666666668,66.83333333333333
росагролизинг,0.3333333333333333,22.333333333333332,3.0
росатом,29.53968253968254,6689.666666666667,39.04761904761905
росбанк,43.27272727272727,9293.545454545454,27.454545454545453
росгосстрах,45.25,16605.5,48.75
роскосмос,35.929054054054056,6331.915540540541,64.32094594594595
росмэн,54.875,35359.375,55.625
роснано,23.22641509433962,3849.5283018867926,21.056603773584907
роснефть,31.017241379310345,6859.350574712644,417.0344827586207
роспотребнадзор,38.451388888888886,8625.560185185184,68.78703703703704
россельхозбанк,56.8,5759.466666666666,24.333333333333332
россельхознадзор,33.05,7045.35,31.575
россети,21.875,2847.875,30.75
российская газета,24.0,14630.5,30.666666666666668
ростагроэкспорт,55.666666666666664,11507.666666666666,135.0
ростелеком,31.03676470588235,5738.091911764706,100.05882352941177
ростелеком-солар,17.666666666666668,1593.0,12.0
ростех,31.04385964912281,6483.938596491228,33.39473684210526
ростехнадзор,47.6,8880.2,43.0
роцит,77.0,10252.42857142857,71.14285714285714
ртрс,24.166666666666668,20343.833333333332,27.333333333333332
руан,7.222222222222222,3191.222222222222,41.77777777777778
русал,38.6,6490.933333333333,46.13333333333333
русгидро,25.416666666666668,5636.166666666667,21.916666666666668
самокат,33.5,4704.78,25.38
сапсан,39.0,12435.52380952381,49.714285714285715
сбер,35.35958904109589,6916.465753424657,32.571917808219176
сбер еаптека,54.5,3788.0,27.5
сбербанк лизинг,1.25,165.25,3.0
сберзвук,24.9375,2628.5625,7.125
сберздоровье,19.0,3162.5,14.0
сбермаркет,27.210526315789473,3154.9473684210525,7.7894736842105265
связной,38.12676056338028,12345.901408450703,50.19718309859155
связьинвест,12.666666666666666,1943.1666666666667,106.83333333333333
северсталь,24.333333333333332,7152.0,33.666666666666664
сенди,35.5,3163.0,35.0
сибур,43.76923076923077,7927.461538461538,74.65384615384616
синема парк,41.84615384615385,14171.076923076924,39.61538461538461
сириус,39.166666666666664,14931.633333333333,39.36666666666667
ситилаб,53.0,13538.5,45.5
ситилинк,25.59090909090909,3218.818181818182,19.59090909090909
ситимобил,36.06024096385542,5457.734939759036,34.80722891566265
скаут,42.5,18937.5,39.625
скид,9.583333333333334,5128.333333333333,299.0
складчик,26.5,5379.5,217.5
смешарики,45.75,10256.15,73.05
сми2,26.0,5177.714285714285,32.57142857142857
совкомбанк,64.75,6588.25,25.5
согаз,11.037037037037036,10816.037037037036,393.85185185185185
спектрум,31.5,22957.0,68.5
спорт-экспресс,36.325,9546.8,42.05
спортмастер,40.166666666666664,1678.6666666666667,15.0
стафф,41.5,33972.0,63.5
столото,39.2,7529.9,32.9
сёрчинформ,32.42857142857143,4826.428571428572,17.857142857142858
тануки,55.07142857142857,7992.0,100.92857142857143
тасс,43.42366570128258,7093.772031443938,50.990897807199005
татнефть,20.875,3249.5,27.0
таттелеком,47.0,4318.75,276.75
твое,15.318181818181818,963.2727272727273,11.272727272727273
тгу,25.615384615384617,13233.0,44.69230769230769
телеканал дождь,39.0,3704.4,75.0
технопромэкспорт,32.333333333333336,4006.6666666666665,29.666666666666668
техносила,29.333333333333332,8535.666666666666,39.0
тизер,14.9375,4099.0625,46.46875
тинькофф,50.25775656324582,11080.806682577566,144.42243436754177
тнт,38.51821862348178,11483.121457489879,89.22672064777328
тото,42.6,11712.1,128.4
трансаэро,10.307692307692308,2748.948717948718,20.128205128205128
трансмашхолдинг,65.57142857142857,13340.857142857143,29.857142857142858
транснефть,28.4875,8094.0875,857.9125
транстелеком,31.88888888888889,7136.111111111111,34.666666666666664
третий рим,25.0,4490.5,25.0
тритон,11.222222222222221,3489.8888888888887,230.33333333333334
тройка диалог,7.6,4416.6,22.0
туполев,16.58823529411765,4490.823529411765,71.17647058823529
тусур,11.0,2986.75,28.0
уаз,24.379310344827587,7364.206896551724,40.89655172413793
укргазбанк,22.0,16348.5,40.0
укртелеком,37.75,9137.0,32.75
уралсиб,61.25,3268.875,19.125
утконос,39.77777777777778,5098.888888888889,17.22222222222222
фарго,29.94,10356.94,76.6
фармасинтез,44.666666666666664,18541.0,135.0
фармация,29.833333333333332,5101.0,64.0
фармстандарт,77.42857142857143,20283.85714285714,41.714285714285715
фбк,59.08451704545455,9008.908380681818,224.2059659090909
федералпресс,26.333333333333332,3793.4444444444443,60.72222222222222
фидес,113.58333333333333,3465.25,116.33333333333333
финам,38.0,7168.0,28.571428571428573
фламинго,6.6,3276.2,184.4
фрии,29.857142857142858,4795.857142857143,20.357142857142858
хабр,38.76923076923077,5262.0,32.19230769230769
хеликс,15.8,4459.4,12.6
химволокно,20.0,2787.8333333333335,95.83333333333333
цб,29.73152709359606,5912.31527093596,37.056650246305416
централ партнершип,51.82608695652174,8253.434782608696,70.17391304347827
циан,49.84,5819.88,31.48
црпт,28.2,4107.8,52.4
цум,34.367816091954026,8156.413793103448,488.1609195402299
чердак,11.666666666666666,1462.3333333333333,14.666666666666666
шмаков.медиа,7.666666666666667,2770.3333333333335,28.666666666666668
шоколадница,20.0,6462.1,23.8
эвотор,18.0,1128.6,13.0
экоокна,184.0,7660.5,74.0
эксмо,28.746666666666666,6790.1466666666665,46.906666666666666
эксплойт,34.5,6650.75,73.75
электросеть,9.5,85.66666666666667,34.0
элис,29.6,9710.966666666667,608.7666666666667
эльба,26.59375,5905.5,23.5
эльдорадо,45.27272727272727,6818.018181818182,39.72727272727273
эхо москвы,42.952586206896555,8036.0301724137935,56.0948275862069
юmoney,66.0,7186.0,32.4
юла,41.025,15474.625,40.775
юлмарт,13.125,2787.1875,15.8125
яндекс,37.22488584474886,7675.24200913242,52.281202435312025
яндекс.дзен,38.64912280701754,9338.315789473685,36.35087719298246
яндекс.драйв,38.41025641025641,9707.0,35.56410256410256
яндекс.лавка,39.05263157894737,7871.684210526316,47.26315789473684
яндекс.маркет,30.78125,10955.5,36.75
яндекс.услуги,48.0,5007.333333333333,29.666666666666668
яндекс.шеф,94.57142857142857,9469.857142857143,48.57142857142857
янтарь,16.428571428571427,5427.5,34.785714285714285
